zcta_code,Total population,sex ratio,median age,disability rate,computer rate,internet rate,full time percent,median households income,poverty rate,households with disability,food stamps households,uninsured rate,need_service_households,non_white_rate,worker rate,Total population_weighted,sex ratio_weighted,median age_weighted,non_white_rate_weighted,disability rate_weighted,households with disability_weighted,need_service_households_weighted,poverty rate_weighted,food stamps households_weighted,uninsured rate_weighted,full time percent_weighted,worker rate_weighted,Combined_Score,demographic_demand,vulnerability_demand,poverty_demand,development_demand
60201,40.42535376371096,78.57142857142856,57.24381625441696,14.31672455386285,97.0884658,91.9255024,63.053613053613056,35.6128,38.99204244031829,36.64459161147904,12.208389998953864,11.785714285714286,56.04800197141097,27.749195276843103,67.0682508593985,4.478642609654539,2.4944550068449964,2.2084387403219568,2.814444777872339,1.1727015161011782,2.423399597784948,3.4889119292057713,3.877134263562293,2.278606583667598,1.5650489344513654,2.4832159155490796,3.2807614869114126,32.565761361927485,11.995981134693832,7.085013043091898,7.7207897816812565,5.763977402460492
60202,32.369495846009286,69.54474097331239,71.20141342756183,15.55065456221958,98.4838686,93.5474599,76.92307692307693,38.7476,22.015915119363395,36.42384105960265,9.362904069463331,20.0,59.94610872320087,33.34555497912109,67.30299249471422,3.5861505182203444,2.207879256807859,2.746916087499224,3.3820520609676974,1.273774326863068,2.4088008050272065,3.731563775288965,2.1891302304467373,1.7475174741923738,2.6558406160386805,3.0294316160118164,3.2922442869941655,32.25130105435814,11.922997923495126,7.41413890717924,6.592488320677791,6.321675903005982
60203,4.398671467247202,63.81475667189952,75.61837455830388,13.210776099421183,97.4714028,95.9662854,74.94172494172494,63.9688,9.814323607427054,41.05960264900663,0.3138403598702793,10.714285714285715,81.07499450515557,21.77121792954825,56.7699260888848,0.48731985313556714,2.025965954610372,2.9173203112894983,2.208132163777419,1.0821118407620964,2.7153754529397602,5.046808191906877,0.9758773316449311,0.05857600472153209,1.4227717585921504,2.9514008016599966,2.7770008124659635,24.66866047750617,7.638738282812857,8.844295485608734,2.4572250949586136,5.72840161412596
60208,0.1944421185817819,79.2778649921507,35.86572438162544,7.41039070399021,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.953171227470115,94.45194988927231,0.021541846299774427,2.5168826742392074,1.3836822971770284,3.0379816603986165,0.6069947340801962,0.0,0.0,0.0,0.0,0.0,0.0,4.620283302303947,12.18736651449877,6.960088478114627,0.6069947340801962,0.0,4.620283302303947
60301,2.6886972378055023,66.3265306122449,62.36749116607773,14.80853956951229,94.8529412,93.7745098,89.86013986013985,35.8616,21.48541114058355,27.593818984547465,0.30337901454127,18.92857142857143,32.57593055015659,43.8559349999603,90.51449849013665,0.2978752909394647,2.1057087720120102,2.406107639918675,4.448060781868881,1.212986723260368,1.8248490947175808,2.027807391945802,2.136380104411876,0.05662347123081435,2.5135634401794658,3.5389269332501665,4.427675939783779,26.996565583518883,9.257752484739031,5.065643209923751,4.706567015822156,7.9666028730339455
60302,30.73767060202629,68.4458398744113,73.4982332155477,19.54432962590848,97.2989522,90.7062185,79.6037296037296,37.6144,24.6684350132626,46.799116997792495,13.202217805209749,11.071428571428571,67.97314260078726,28.13304453377647,63.1712259535712,3.4053639229581223,2.1729917741946427,2.8355262838701667,2.8533764487149824,1.6009014420341006,3.094944064641017,4.231235721952383,2.4528808606210433,2.4640972652857833,1.4701974838785552,3.1350027177819246,3.090131657435531,32.806649643368246,11.267258429737915,8.9270812286275,6.387175609785382,6.225134375217456
60304,16.90530017583522,72.37048665620094,67.31448763250883,15.128790154300116,98.5318601,94.76313,80.30303030303031,52.116,18.302387267904507,37.30684326710817,3.47316664923109,7.142857142857143,70.39032395339724,28.4649855431059,61.0415682410641,1.8729037756612503,2.2975899263847026,2.5969603705637825,2.8870433580054478,1.239218864900031,2.467195976058169,4.381701975155778,1.8198793482027091,0.6482411189182883,0.9485145057281003,3.1625430052002144,2.985955703627753,27.307747928406222,9.654497430615182,8.08811681611398,3.4166349728490975,6.148498708827967
60305,10.924111753049209,69.38775510204081,71.73144876325088,12.90828806079677,95.6000921,95.991707,77.3892773892774,57.9136,3.713527851458885,35.76158940397351,0.5544513024374934,12.5,67.94200925642183,11.2747493330241,62.58227860163498,1.2102600921146005,2.2028953307202572,2.767364594354057,1.1435344003878203,1.0573346523652147,2.3650044267539845,4.229297713589337,0.3692508822440279,0.10348427500804003,1.6599003850241754,3.047791807624009,3.061322261554588,23.21744082174011,7.324054417576735,7.651636792708536,2.132635542276243,6.109114069178597
60402,60.77572171518416,84.37990580847723,63.95759717314488,15.404166500602242,94.0304452,90.5788123,83.1002331002331,28.579600000000003,28.11671087533156,44.5916114790287,33.89475886599016,33.57142857142858,75.22561914136436,47.47529292597783,66.55320857650119,6.733218427651027,2.6788602720862853,2.467453160483174,4.8151518961337905,1.2617752993408806,2.9489561370636106,4.682692527345931,2.79575667984764,6.326208509925466,4.458018176922072,3.2727041548733706,3.255567287506947,45.6963625291802,16.694683756354276,8.893423963750422,13.579983366695176,6.528271442380317
60406,23.265139040069965,81.86813186813185,62.19081272084806,19.61239211056052,90.6665215,83.19538229999999,75.40792540792542,22.332,49.60212201591511,54.52538631346579,25.849984307982005,47.50000000000001,68.9405550101936,48.721601332380175,69.61161368116854,2.5774973704232504,2.599117454684647,2.3992914709670643,4.941557946868698,1.6064765286148872,3.6059018111619396,4.291455829305383,4.932136784259516,4.824710255563526,6.307621463091867,2.96976099327219,3.4051745539883833,44.460702462201354,12.51746424294366,9.50383416908221,16.06446850291491,6.3749355472605735
60409,33.5528947686697,68.75981161695447,65.19434628975264,17.207736270804162,92.9086872,88.0308077,79.83682983682984,22.6908,50.6631299734748,46.57836644591613,32.18955957736165,36.78571428571429,68.42354308762343,83.73452365333858,66.07553828700755,3.71725687464768,2.1829596263698474,2.515166343144451,8.492721697786735,1.409508043374108,3.0803452718832776,4.259272539968561,5.037637036329239,6.007945550938475,4.884849704499716,3.144182813588021,3.232201204910013,47.964046707440126,16.908104541948713,8.749125855225946,15.930432291767431,6.376384018498034
60411,49.533431949910224,70.87912087912088,61.83745583038869,24.51087195935201,90.9365559,83.9110135,74.00932400932402,22.5536,50.6631299734748,66.66666666666667,49.16832304634376,35.714285714285715,77.68900508484445,69.34734605268041,65.29602461963718,5.487708041591342,2.25024262855248,2.385659133063842,7.033511206724853,2.0077173797367256,4.408835412837675,4.8360349535189355,5.037637036329239,9.176907406373362,4.742572528640501,2.914680418435611,3.194069922437907,53.47557606824247,17.157121009932517,11.252587746093337,18.9571169713431,6.108750340873518
60415,13.40906342162308,74.41130298273154,63.07420494699647,14.588840384778605,93.3726909,88.8402209,91.14219114219117,26.0672,35.01326259946949,46.13686534216336,11.37148237263312,44.642857142857146,55.113820638801954,18.92604420046427,68.18742772738153,1.4855628264050187,2.362380965523533,2.4333723157251193,1.919562197546998,1.1949908774889364,3.0511476863677953,3.430760411207977,3.4815083183008353,2.1224039044101795,5.9282156608006265,3.589417460183698,3.335507992425897,34.33483061638661,8.20087830520067,7.676898975064708,11.532127883511642,6.924925452609594
60418,10.150064658982016,71.82103610675038,83.92226148409894,24.85119605953525,90.7970419,91.1873459,81.46853146853148,29.3916,30.503978779840843,50.331125827814574,3.6300868291662303,25.714285714285715,63.279269717811694,16.27348664810632,62.30557929563764,1.124504991055211,2.280146185078094,3.2376802520152146,1.6505282065876403,2.035593769112602,3.3285247487648677,3.9390485159937785,3.0331322470045152,0.6775291212790544,3.4146522206211607,3.2084434842306964,3.0477870281924675,30.9775707699353,8.292859634736159,9.303167033871247,7.1253135889047305,6.256230512423164
60419,20.084289262887605,68.2888540031397,66.25441696113074,24.16386759762669,95.215783,88.6313194,66.8997668997669,21.8992,44.03183023872679,62.0309050772627,21.20514698190187,37.5,71.37688114863329,95.50990302341329,63.48263745886486,2.225097502007323,2.16800784810704,2.556063356854117,9.687032186611214,1.9792938014553925,4.102260764925122,4.443113819400619,4.3782604608934745,3.957785385684851,4.979701155072526,2.6346874963496703,3.10536489909693,46.21666867645828,16.636200893579694,10.524668385781133,13.315747001650852,5.7400523954466
60422,9.797463879352852,72.9199372056515,75.61837455830388,16.083916108660567,99.3584379,94.1701534,85.43123543123544,54.686,9.814323607427054,43.4878587196468,1.0565958782299405,10.0,81.86852317299693,68.5378164891365,58.34532901164765,1.085441068817821,2.315033667691311,2.9173203112894983,6.95140517698529,1.3174544732287443,2.875962173274907,5.096204272730787,0.9758773316449311,0.1972058825624914,1.3279203080193402,3.364505112934335,2.854064418108569,31.278394197288026,13.269200224783921,9.289620919234437,2.501003522226763,6.218569531042904
60423,30.2176077106999,76.0596546310832,75.26501766784452,13.050139853180845,97.3088463,93.4266752,75.40792540792542,53.856,10.344827586206897,39.95584988962473,3.4836279945601003,12.142857142857142,86.97785332014787,10.531216779885831,64.15661429945311,3.347747214433846,2.414712189443359,2.9036879733862766,1.068122076157128,1.0689539170486015,2.6423814891510573,5.414253128597911,1.0286274576797922,0.6501936524090062,1.6124746597377702,2.96976099327219,3.138333662011407,28.259248413328343,9.734269453420609,9.12558853479757,3.2912957698265686,6.108094655283597
60425,8.075395164066352,62.87284144427001,79.15194346289752,24.44702201316378,97.1494862,90.3878025,71.56177156177156,27.7112,30.23872679045093,63.1346578366446,5.408515535097814,35.35714285714286,71.89095530246776,72.9026063784257,63.357404926481294,0.8946565831676655,1.9960623980847576,3.053643690321718,7.394101261965868,2.0024873476566776,4.175254728713825,4.475114236627344,3.0067571839870855,1.0094598147010698,4.695146803354096,2.8182894124715987,3.0992389294482847,38.620212390499994,13.338463933540009,10.652856312997848,8.711363802042252,5.917528341919883
60426,22.29385879222604,70.6436420722135,63.25088339222614,28.71288792315309,90.138161,85.2310624,63.28671328671329,16.4984,67.10875331564986,77.70419426048566,32.8067789517732,45.35714285714285,75.83691983280032,78.80603865132956,64.31161699208768,2.4698912099593056,2.242766739421076,2.44018848467673,7.9928531885077705,2.351909968823125,5.138775050724708,4.720745164365365,6.672890943409934,6.123145026890821,6.023067111373435,2.4923960113551757,3.145915891424682,51.81454479093213,15.145699622564882,12.211430183913198,18.81910308167419,5.638311902779858
60428,10.527784755365763,71.97802197802197,58.65724381625442,24.583663774775815,91.4151205,88.4242592,81.93473193473193,19.4168,53.84615384615384,68.43267108167771,10.084736897164976,28.214285714285715,87.47653254700967,82.85570400221376,57.03787685818877,1.1663518312356338,2.2851301111656963,2.262968091934845,8.403587964245139,2.0136798519478862,4.5256257548996,5.445295232548962,5.354137792538405,1.882242285051898,3.746632297625996,3.2268036758428886,2.790108095764042,43.10256298480098,14.118037998581313,11.984600839396448,10.9830123752163,6.016911771606931
60429,13.971922185938766,58.39874411302983,60.070671378091866,23.85811302823129,93.2134571,80.800464,75.87412587412587,22.5464,54.90716180371352,67.3289183222958,10.482268019667329,28.571428571428573,86.09277767514992,90.12102001148442,61.02916544595795,1.547920802535945,1.8540205045880898,2.3174974435477322,9.140468097088053,1.9542490472774472,4.452631791110897,5.359158372898003,5.459638044608128,1.9564385576991719,3.794058022912401,2.9881211848843816,2.9853489990843527,43.8095508682346,14.85990684775982,11.766039211286346,11.2101346252197,5.973470183968734
60430,18.93345241750165,73.39089481946624,69.78798586572438,22.134049304226025,92.9807952,94.5361104,73.31002331002331,34.0544,23.342175066313,54.08388520971303,9.300135997489276,16.428571428571427,78.72139602392988,52.29909095532319,61.8666625215151,2.0975986318024376,2.329985445954118,2.6923867358863363,5.304402594676802,1.8130287468246802,3.5767042256464587,4.900299886010488,2.3210055455338905,1.7358022732480676,2.18158336317463,2.8871401310173215,3.0263166419806757,34.86625422175591,12.424373408319694,10.290032858481627,6.2383911819565885,5.913456772997997
60438,27.34284145989748,70.40816326530611,71.5547703180212,22.826419012291147,95.5327977,90.4564315,80.30303030303031,27.4008,37.135278514588855,57.395143487858725,19.24887540537713,31.78571428571429,68.32650498040002,55.53839782891551,66.73471629569963,3.0292577165089507,2.2352908502896724,2.760548425402446,5.632947268616084,1.869741649506839,3.7956861170125684,4.253232049710728,3.6925088224402796,3.592661622920635,4.220889550490046,3.1625430052002144,3.2644460569260527,41.50975313502452,13.658044260817153,9.918659816230134,11.506059995850961,6.426989062126267
60439,22.8762548029064,79.43485086342228,78.62190812720847,19.94877259535703,96.1843466,90.564303,75.40792540792542,51.211200000000005,9.549071618037134,51.65562913907285,2.134114447117899,8.928571428571429,83.55859131647303,4.156978020990215,61.73701732507819,2.5344136778237014,2.5218666003268098,3.033195183466885,0.42161889619442,1.6340298913287967,3.4161175053113113,5.201408717127433,0.9495022686275004,0.39831683210641816,1.1856431321601253,2.96976099327219,3.0199748191064675,27.285848516852056,8.511094357811817,10.25155611376754,2.5334622328940437,5.989735812378657
60443,19.577251202471,65.07064364207221,74.91166077738515,18.328401009869136,94.1739443,92.2598397,84.96503496503497,34.3512,36.07427055702917,43.70860927152319,9.791819227952717,17.500000000000004,71.99214536341007,81.75781128363617,63.35373661203592,2.1689237879720267,2.0658373633111915,2.8900556354830544,8.292234881835453,1.5013031487139001,2.8905609660326483,4.481413180359875,3.5870085703705574,1.8275713473118016,2.323860539033846,3.3461449213221424,3.099059487393362,38.473973829139865,15.417051668601726,8.873277295106423,7.738440456716205,6.4452044087155045
60445,13.644440723064186,83.51648351648352,66.25441696113074,14.158711723008537,93.1476793,84.33755269999999,85.54778554778557,26.9644,35.01326259946949,38.41059602649007,7.071869442410294,32.142857142857146,67.20896072621096,22.87507355211228,64.81243715383758,1.5116397982415881,2.6514486786044724,2.556063356854117,2.320090029995001,1.1597584797516876,2.5401899398468726,4.183666439114218,3.4815083183008353,1.3199126397251897,4.268315275776451,3.369095160837384,3.170414390751619,32.532102507799436,9.039241863695178,7.883614858712778,9.069736233802477,6.539509551589003
60449,8.91177537748751,90.97331240188385,79.68197879858657,15.787779608501111,93.8714903,90.0107991,84.3822843822844,35.9896,11.405835543766576,46.35761589403974,1.7156606339575269,3.928571428571429,64.93956362113879,33.91954342104828,75.46217204078489,0.9873174435671738,2.8881851677655863,3.074092197176551,3.440268479743963,1.2931975476028204,3.065746479125536,4.04239955441724,1.1341277097495144,0.32021549247770875,0.5216829781504552,3.3231946818069016,3.691364909293694,27.78179264087714,10.389863288253274,8.401343581145596,1.9760261803776782,7.014559591100595
60452,25.349111985635474,79.43485086342228,73.14487632508833,17.839546448067445,93.3021497,93.0533439,81.11888111888112,36.3248,13.52785145888594,45.033112582781456,6.078041636154409,15.714285714285715,70.7978663162783,18.979506930740065,67.32920906255053,2.8083764886600675,2.5218666003268098,2.8218939459669445,1.924984621532067,1.461260436177174,2.9781537225790915,4.407070933218507,1.345128213888959,1.1344219581070047,2.0867319126018207,3.1946733405215513,3.2935267165338398,29.978088890113835,10.07712165648589,8.846485091974772,4.566282084597784,6.4882000570553915
60453,53.98978481118648,75.82417582417581,72.96819787985865,20.839727134298315,92.8948326,85.82605530000001,79.83682983682984,30.8884,30.23872679045093,54.08388520971303,19.907940161104715,27.500000000000004,76.00640611873953,18.26096997046331,63.07835257861717,5.981418298892394,2.4072363003119546,2.8150777770153335,1.8521074596762495,1.707009135614932,3.5767042256464587,4.731295455259797,3.0067571839870855,3.715671232835852,3.6517808470531863,3.144182813588021,3.0855885929034406,39.67482932278471,13.055839835895933,10.015008816521188,10.374209263876123,6.229771406491462
60455,16.124740666313137,74.25431711145995,65.01766784452296,24.76646954410502,86.9459722,83.33872530000001,78.08857808857809,24.5092,43.501326259946936,69.97792494481237,11.19363950203996,49.642857142857146,69.67421281434913,16.212277263707463,66.36977280371534,1.786427177357371,2.3573970394359307,2.50835017419284,1.6443200830525442,2.0286537101120126,4.627817304203785,4.337125030255289,4.325510334858612,2.089210835067978,6.592175814810297,3.075332095042298,3.2465942039545026,38.61891380234346,8.296494474038687,10.993596044571088,13.006896984736887,6.3219262989968
60456,4.022812060993423,73.62637362637362,70.4946996466431,22.682445735290543,92.501311,83.4294704,82.51748251748252,22.7364,19.36339522546419,45.47461368653423,3.0547128360707183,27.857142857142858,62.87419286855732,5.791131136849899,66.56767078708755,0.4456791550249984,2.3374613350855213,2.7196514116927797,0.5873618540456407,1.8579486112611525,3.0073513080945737,3.9138330328026103,1.9253796002724315,0.5701397792895789,3.6992065723395906,3.24975391535813,3.2562747319817817,27.570041307248793,6.090153755848941,8.779132952158337,6.194725951901601,6.506028647339911
60457,13.056462641993916,84.6938775510204,65.19434628975264,13.368707545660072,92.0763994,86.6490166,77.3892773892774,32.6892,20.68965517241379,40.83885209713024,5.063291139240506,35.00000000000001,79.98888086253041,9.382194748376463,65.14623320108382,1.4464989041676288,2.6888281242614904,2.515166343144451,0.951583235157278,1.0950482107919595,2.7007766601820196,4.979199094152403,2.0572549153595845,0.9450262095073844,4.647721078067692,3.047791807624009,3.1867426116647377,30.261637194080638,7.602076606730847,8.775023965126381,7.650002202934661,6.234534419288747
60458,14.02960357996781,75.19623233908948,56.18374558303887,21.10509971905659,91.5964701,89.22984360000001,74.5920745920746,23.6308,50.6631299734748,62.69315673289184,12.773302646720367,48.21428571428572,70.45503811454837,33.50331295694281,64.19137207750214,1.5543112067014282,2.3873005959615456,2.167541726612291,3.398052565213619,1.7287461489455231,4.146057143198344,4.385730343712857,5.037637036329239,2.384043392166356,6.402472913664678,2.937630657950852,3.140033899875563,39.6695576303323,9.507206094488884,10.260533635856724,13.824153342160272,6.077664557826415
60459,27.27027454482868,82.18210361067503,68.02120141342756,19.89354216455806,91.5988587,88.6188312,76.45687645687646,32.424,27.05570291777188,57.83664459161148,11.915472329741604,36.78571428571429,80.02560662713461,19.70111119002628,64.15499196457442,3.0212181757846333,2.6090853068598516,2.6242250463702264,1.9981728822717695,1.6295058949573362,3.8248837025280493,4.981485223072791,2.690256427777918,2.2239356459275017,4.884849704499716,3.0110714243996233,3.1382543026465703,36.63694373709599,10.25270141128648,10.435874820558176,9.799041778205137,6.149325727046194
60461,4.640561184143199,59.733124018838296,81.09540636042402,20.24028715705246,92.5650558,89.2724376,75.64102564102565,39.65,47.480106100795744,56.29139072847683,1.2972068207971543,16.071428571428573,97.78927525650924,84.37670941652401,54.43239898147714,0.5141183222166263,1.8963838763327097,3.1286215487894387,8.557854987224122,1.6579082279678543,3.722692153223865,6.0872494467305085,4.721136280120072,0.2421141528489993,2.1341576378882254,2.978941089078286,2.6626565614928546,38.30383428391355,14.096978734562896,11.467849827922228,7.097408070857297,5.641597650571141
60462,38.09763041111949,84.14442700156985,76.67844522968197,19.234072718049116,96.3045913,92.95135,79.72027972027973,37.8756,17.241379310344826,50.99337748344372,8.505073752484568,16.071428571428573,78.12860148319989,10.583429828013664,59.9776553523752,4.22075888026681,2.671384382954882,2.958217324999164,1.0734177519118338,1.5754878954607419,3.37232112703809,4.863399231714624,1.714379096132987,1.5874097279535195,2.1341576378882254,3.1395927656849736,2.933912532888791,32.24443835489465,10.923778340132689,9.811208254213454,5.435946461974732,6.073505298573765
60463,13.061114367318838,77.0015698587127,87.45583038869258,21.84104151176056,94.9840316,92.2600038,74.24242424242425,41.1092,20.42440318302387,58.94039735099338,0.8264462809917354,11.071428571428571,78.78450463562666,4.934314902130492,54.66918731983183,1.4470142593422646,2.4446157459689726,3.374003631047434,0.5004598032530305,1.7890280977124502,3.8978776663167527,4.90422831129667,2.030879852342154,0.15425014576670115,1.4701974838785552,2.9238605142417073,2.6742394796556135,27.6106549908223,7.766093439611702,10.591134075325874,3.65532748198741,5.598099993897321
60464,9.12761543256394,75.43171114599684,88.69257950530036,19.45953234124744,93.7549407,87.45718049999999,74.24242424242425,51.0744,18.037135278514587,56.29139072847683,0.7218328277016424,17.500000000000004,93.52784631791936,11.600521980236172,55.411041775309165,1.0112299236702729,2.3947764850929487,3.421716813708711,1.1765756874079452,1.593955586233834,3.722692153223865,5.821981288431258,1.7935042851852787,0.1347248108595238,2.323860539033846,2.9238605142417073,2.710528595522464,29.029406682611654,8.004298909879878,11.138629027888957,4.252089635078648,5.634389109764171
60465,17.098811949352015,72.99843014128727,82.50883392226149,26.512124960429603,94.8885264,92.42795,72.6107226107226,31.7224,20.95490716180371,60.26490066225166,6.622031593262893,31.07142857142857,76.30015622529173,9.330691567327335,63.49424691495536,1.8943425509260974,2.3175256307351115,3.183150900402327,0.9463595572271113,2.1716426141460516,3.9854704228631967,4.749581000059025,2.0836299783770147,1.235953699624327,4.126038099917236,2.859599843599032,3.1059327960666234,32.65922709394315,8.341378639290648,10.906694037068274,7.445621777918578,5.965532639665656
60466,20.04800580535321,65.93406593406593,65.54770318021201,26.99506958376657,93.5419771,90.7103825,81.93473193473193,23.7164,42.17506631299735,57.17439293598234,15.30494821634062,25.357142857142858,73.75396350270547,78.5759718292231,64.47043744786704,2.2210777316451646,2.0932489567930044,2.5287986810476726,7.969518804948924,2.2112012359418007,3.7810873242548273,4.5910839644569466,4.193635019771461,2.856556496920048,3.3672264953347555,3.2268036758428886,3.1536848734389435,42.19392326039643,14.812644174434766,10.583372524653575,10.417418012026266,6.380488549281832
60467,23.558197735540112,77.0015698587127,87.10247349823321,19.989538503071287,94.8090815,91.7647059,78.32167832167833,41.27,10.610079575596815,52.980132450331126,4.24730620357778,12.5,82.75381177498038,10.748176153200518,62.62332562744076,2.6099647464253026,2.4446157459689726,3.360371293144212,1.0901270449190705,1.6373690798143956,3.503710261857755,5.151312284713541,1.0550025206972227,0.7927285972314011,1.6599003850241754,3.084512190848395,3.0633301490377156,29.452944299682162,9.505078830457558,10.292391626385692,3.507631502952799,6.14784233988611
60469,5.332737912491743,100.0,53.003533568904594,16.074968931732673,94.4305382,87.2340426,55.5944055944056,24.15,18.832891246684348,51.214128035320094,3.494089339889109,32.5,74.2099712672445,41.87774614367968,68.48139931359742,0.5908031722024262,3.1747609178027236,2.0448506854832935,4.247424214189732,1.3167215983376552,3.38691991979583,4.619469827887407,1.8726294742375704,0.6521461858997238,4.315741001062856,2.1894528497539945,3.34988812976279,31.760807976416,10.057838989678176,9.323111346020893,6.84051666120015,5.539340979516784
60471,12.33172383637091,69.54474097331239,73.4982332155477,22.06241562726437,88.2829061,86.1437657,89.16083916083916,28.5728,40.84880636604774,55.629139072847686,10.084736897164976,17.500000000000004,69.98922171162359,94.00906996458342,65.559678893863,1.3662065679593787,2.207879256807859,2.8355262838701667,9.534811132171958,1.8071611392402227,3.678895774950643,4.356733905877071,4.061759704684308,1.882242285051898,2.323860539033846,3.5113866458318777,3.206967035120225,40.773430270599455,15.944423240809362,9.842790820067938,8.267862528770053,6.718353680952103
60472,4.524268051020123,57.299843014128726,57.59717314487632,25.25299296744392,83.042568,77.45987439999999,66.31701631701632,18.848000000000003,77.71883289124668,41.94260485651215,5.91066011089026,49.642857142857146,78.3247987775222,91.31494993593924,60.88975182363975,0.5012344428507325,1.819133021974873,2.222071078225179,9.261561693046547,2.068505476067398,2.773770623970723,4.875612246569072,7.727893464107157,1.103181422255521,6.592175814810297,2.6117372568344295,2.97852933647214,44.535405877184076,13.80400023609733,9.717888346607193,15.423250701172975,5.590266593306569
60473,20.4108403806972,66.71899529042386,72.6148409893993,23.6207944281035,94.1443192,92.9265449,73.42657342657343,32.3572,33.42175066312997,67.5496688741722,10.984412595459776,23.214285714285715,75.51722187268794,88.00360987267739,64.57748312773535,2.261275435266753,2.1181685872310165,2.801445439112112,8.925711097891305,1.9348099722905796,4.467230583868639,4.70084440095639,3.323257940196252,2.050160165253623,3.0826721436163256,2.89173017892037,3.1589212011998753,41.716227145803245,16.106600559501185,11.102884957115608,8.456090249066202,6.050651380120245
60475,9.312754100495876,89.32496075353217,71.37809187279152,23.989275305224997,90.7584597,81.5402567,78.67132867132868,24.088,34.48275862068965,54.966887417218544,7.228789622345433,26.071428571428573,77.18163176523751,25.60022155570364,63.97365715524742,1.031741059620776,2.8358539438457604,2.753732256450835,2.5964864620759496,1.9649927198617114,3.635099396677421,4.804451654113538,3.428758192265974,1.3492006420859557,3.462077945907566,3.098282334557539,3.1293839914180337,34.09006059888106,9.21781372199332,10.404543770652669,8.240036780259496,6.227666325975573
60476,2.1388633043996017,75.11773940345368,77.56183745583039,24.470688305484213,89.5196507,88.6462882,67.71561771561773,26.2856,30.769230769230763,57.17439293598234,0.8682916623077727,27.500000000000004,65.61054179339445,34.64032913185686,64.24171179449809,0.23696030929751877,2.384808632917744,2.9922981697572193,3.5133737197162045,2.0044258844204634,3.7810873242548273,4.084167033490152,3.059507310021946,0.1620602797295721,3.6517808470531863,2.666817831671008,3.1424963556972982,31.679783698027137,9.127440831688686,9.869680242165442,6.873348436804704,5.809314187368306
60477,34.49068259417418,74.17582417582418,71.73144876325088,19.456257848937984,95.4473994,93.351238,81.23543123543125,36.2848,16.18037135278514,51.65562913907285,12.082853855005752,13.928571428571429,72.93112152985148,15.03977132678336,62.519850903321526,3.8211524778542474,2.35490507639213,2.767364594354057,1.5253994016317685,1.5936873683128066,3.4161175053113113,4.5398631702454795,1.6088788440632644,2.2551761817789853,1.8496032861697953,3.1992633884246002,3.0582685008597896,31.989679795398235,10.468821550232203,9.549668043869598,5.713658312012045,6.257531889284389
60478,15.590722599011974,63.50078492935636,72.08480565371023,20.96393580359596,93.6339044,91.5599639,85.89743589743591,29.358,27.05570291777188,54.30463576158941,10.084736897164976,21.785714285714285,79.68749390151213,92.809624279537,67.08273942504596,1.7272644033091866,2.015998102435167,2.7809969322572785,9.413158103644767,1.7171832291549909,3.5913030184041994,4.960438165544455,2.690256427777918,1.882242285051898,2.892969242470705,3.3828653045465282,3.2814702205904287,40.336145435187525,15.9374175416464,10.268924413103646,7.465467955300522,6.664335525136957
60480,4.968972992082763,72.44897959183673,84.98233215547702,16.39042083190253,94.3476413,92.8176796,82.05128205128206,39.4636,11.140583554376656,43.70860927152319,1.3913589287582382,2.142857142857143,59.74194511604179,6.725192547570951,66.91542767864017,0.5505023975459103,2.300081889428504,3.27857726572488,0.6820984485086066,1.34256067348326,2.8905609660326483,3.718854868290098,1.1077526467320837,0.2596869542654589,0.28455435171843,3.231393723745937,3.2732858721560745,22.919910057631892,6.8112600012079,7.951976507806006,1.6519939527159728,6.504679595902012
60482,10.379859890033211,82.81004709576138,72.4381625441696,26.35330199880562,89.6802646,80.3748622,68.64801864801865,21.5972,44.82758620689654,70.19867549668875,8.285385500575373,53.21428571428572,62.42370866109007,15.692453619525413,67.78123360382533,1.149963536682217,2.6290210112102614,2.7946292701605007,1.591597295015385,2.1586332189322652,4.642416096961526,3.8857910032909606,4.457385649945766,1.546406524648447,7.066433067674347,2.7035382148953935,3.315638292236956,37.941453181654026,8.165211113068365,10.686840319184752,13.07022524226856,6.019176507132349
60487,24.5015676314345,82.18210361067503,71.37809187279152,14.215706430731531,94.5490804,93.3082207,77.97202797202799,51.6516,8.222811671087532,44.812362030905085,5.7014332043100735,11.42857142857143,74.41367228843787,10.76299458998364,67.9040130484631,2.7144787758414335,2.6090853068598516,2.753732256450835,1.091629995603024,1.1644269903390807,2.9635549298213517,4.632149939538763,0.8176269535403476,1.0641307524411663,1.5176232091649606,3.0707420471392504,3.32164426478269,27.720825421522754,9.168926334755144,8.760131859699195,3.3993809151464744,6.392386311921941
60501,10.952022104998743,79.82731554160125,61.130742049469966,23.64851031273381,89.12529550000001,80.535855,74.47552447552448,22.1716,37.135278514588855,62.69315673289184,6.444188722669735,65.0,80.44397406761236,37.556464425334106,65.82926853455457,1.2133522231624145,2.534326415545816,2.3583944572573983,3.809140918239086,1.9370802164238494,4.146057143198344,5.0075280274999425,3.6925088224402796,1.2027606302821257,8.631482002125711,2.933040610047804,3.2201544866955674,40.68582595291834,9.915214014204714,11.090665387122137,13.526751454848117,6.153195096743371
